Brand,Force,Year,EngineV,Price_euro
Toyota,3.99,2009,2,9800
Toyota,4.16,2009,2,14299
Audi,4.37,2009,2,23500
Toyota,3.96,2009,2,9200
Toyota,4,2009,2,9900
Toyota,4.02,2009,2,10400
Audi,4.26,2009,2,18300
Audi,4.22,2009,2,16700
Audi,4.27,2009,2,18700
Renault,4.08,2009,2,11900
Toyota,3.93,2009,2,8600
Renault,3.95,2009,2,8900
Toyota,4.12,2009,2,13300
Renault,3.88,2009,2,7600
Toyota,4.12,2009,2,13300
Renault,4.09,2009,2,12399
Renault,4.16,2009,2,14500
Renault,4.12,2009,2,13200
Audi,4.1,2008,2,12450
BMW,4.3,2008,2,19990
Toyota,4.03,2008,2,10600
Toyota,4,2008,2,9900
Renault,4.18,2008,2,15200
BMW,4.25,2008,2,17900
Toyota,3.99,2008,2,9800
Toyota,3.97,2008,2,9300
Toyota,3.95,2008,2,8900
Toyota,4.17,2008,2,14700
Renault,4.2,2008,2,15850
Toyota,4.01,2008,2,10200
Toyota,4.01,2008,2,10200
Toyota,3.94,2008,2,8800
Toyota,3.93,2008,2,8500
Toyota,3.95,2008,2,9000
Toyota,3.9,2008,2,7999
BMW,4.27,2008,2,18500
Toyota,3.96,2008,2,9200
Renault,3.95,2008,2,8999
Toyota,4.19,2008,2,15500
Renault,3.97,2008,2,9400
Toyota,3.98,2008,2,9450
BMW,4.3,2008,2,19900
Toyota,4.02,2008,2,10500
Renault,4.06,2008,2,11500
Toyota,4.18,2008,2,15300
Toyota,4.19,2008,2,15500
Toyota,3.98,2008,2,9500
Renault,4.01,2008,2,10250
Audi,4.13,2008,2,13600
Toyota,3.99,2008,2,9800
Renault,4.09,2008,2,12199
Renault,3.97,2008,2,9300
Audi,4.11,2008,2,12900
BMW,4.22,2008,2,16700
Audi,4.18,2008,2,15000
Renault,3.95,2008,2,8999
Renault,4,2008,2,9999
Toyota,3.96,2008,2,9200
Audi,4.22,2008,2,16500
Audi,3.81,2008,2,6400
Renault,4.06,2008,2,11500
Renault,3.95,2008,2,9000
Audi,4.12,2008,2,13333
Renault,3.78,2008,2,6000
Toyota,3.88,2008,2,7600
Renault,3.81,2008,2,6400
Renault,4.08,2008,2,12000
Renault,4.11,2008,2,12800
Renault,3.78,2008,2,6000
Renault,4.03,2008,2,10800
Audi,4.19,2008,2,15500
BMW,4.19,2008,2,15500
BMW,4.17,2008,2,14900
Renault,4,2008,2,10000
Toyota,3.9,2008,2,7900
Renault,3.99,2008,2,9700
Audi,4.2,2008,2,16000
Renault,3.98,2008,2,9500
Renault,3.88,2008,2,7500
Toyota,3.83,2007,2,6800
Toyota,4.16,2007,2,14500
Renault,4.1,2007,2,12500
Toyota,3.97,2007,2,9300
Renault,3.98,2007,2,9500
Audi,4.26,2007,2,18200
Toyota,3.91,2007,2,8100
Toyota,4.16,2007,2,14474
Renault,4.06,2007,2,11500
Renault,4.06,2007,2,11500
Renault,4.03,2007,2,10600
BMW,4.11,2007,2,12900
BMW,4.14,2007,2,13700
Renault,4.1,2007,2,12500
BMW,4.1,2007,2,12700
Audi,4.11,2007,2,12900
Audi,4.08,2007,2,11900
Toyota,3.89,2007,2,7700
Toyota,4.33,2007,2,21500
Audi,4.16,2007,2,14500
Renault,4.03,2007,2,10600
Renault,4.11,2007,2,12900
Toyota,3.9,2007,2,7900
Toyota,3.94,2007,2,8700
Toyota,3.9,2007,2,8000
Toyota,3.92,2007,2,8400
Renault,4.03,2007,2,10700
Renault,3.69,2007,2,4900
Toyota,3.98,2007,2,9500
Renault,3.88,2007,2,7550
BMW,4.12,2007,2,13300
Toyota,3.85,2007,2,6999
Renault,3.86,2007,2,7299
Toyota,3.91,2007,2,8200
Toyota,4.14,2007,2,13699
Renault,3.98,2007,2,9555
Renault,3.98,2007,2,9600
Audi,4.19,2007,2,15499
BMW,4.19,2007,2,15400
Audi,4.19,2007,2,15500
Renault,3.87,2007,2,7400
Renault,3.93,2007,2,8500
Renault,3.97,2007,2,9250
Renault,3.99,2007,2,9700
Renault,4.04,2007,2,10900
Renault,3.95,2007,2,9000
Renault,3.89,2007,2,7777
Renault,3.83,2007,2,6700
Renault,3.96,2007,2,9150
Renault,4,2007,2,10000
Renault,4.01,2007,2,10300
BMW,3.91,2007,2,8100
Renault,4.08,2007,2,11990
Toyota,3.92,2007,2,8400
Renault,3.69,2007,2,4900
Renault,4.03,2007,2,10700
Renault,3.97,2007,2,9400
BMW,3.95,2007,2,8900
BMW,4.03,2007,2,10600
BMW,3.54,2006,2,3500
Toyota,4.48,2006,2,30500
Renault,3.99,2006,2,9850
Audi,4.01,2006,2,10200
Renault,3.85,2006,2,7100
Renault,4.01,2006,2,10200
Renault,4.11,2006,2,13000
Renault,3.86,2006,2,7300
Renault,3.97,2006,2,9300
Toyota,4.11,2006,2,13000
Renault,3.67,2006,2,4700
Renault,3.88,2006,2,7500
Renault,4.1,2006,2,12500
Renault,3.96,2006,2,9200
Audi,4.14,2006,2,13900
Toyota,3.95,2006,2,9000
Toyota,4.1,2006,2,12500
Renault,3.98,2006,2,9500
Toyota,4.18,2006,2,15200
BMW,4.07,2006,2,11800
BMW,3.77,2006,2,5900
Audi,3.51,2006,2,3200
Audi,3.76,2006,2,5700
Renault,3.7,2006,2,5000
Renault,4.04,2006,2,10900
Renault,3.83,2005,2,6700
BMW,4.09,2005,2,12300
BMW,4.06,2005,2,11600
Renault,3.92,2005,2,8300
Toyota,3.92,2005,2,8300
Renault,4,2005,2,10000
Renault,3.9,2005,2,8000
Renault,3.86,2005,2,7170
Renault,3.79,2005,2,6200
Toyota,4.03,2005,2,10600
Renault,4.01,2005,2,10200
Renault,3.65,2005,2,4500
Renault,3.93,2005,2,8500
BMW,4.02,2005,2,10500
Renault,3.72,2005,2,5200
Renault,3.71,2005,2,5150
Renault,3.72,2005,2,5200
Renault,3.88,2005,2,7650
Audi,4.14,2005,2,13700
Audi,3.91,2004,2,8150
Toyota,3.92,2004,2,8300
Renault,3.62,2004,2,4200
BMW,3.96,2004,2,9100
Renault,3.85,2004,2,7000
Renault,3.65,2004,2,4500
Audi,3.57,2004,2,3700
Renault,3.8,2003,2,6300
BMW,4.04,2003,2,10999
Toyota,3.95,2003,2,8900
Audi,3.95,2003,2,9000
Toyota,3.95,2003,2,8900
Toyota,3.84,2003,2,6950
BMW,3.23,2003,2,1700
Toyota,3.91,2003,2,8200
Renault,3.76,2003,2,5800
Renault,3.76,2003,2,5750
BMW,3.6,2003,2,4000
Toyota,3.76,2003,2,5700
BMW,3.99,2003,2,9700
Toyota,3.7,2003,2,5000
Renault,3.38,2002,2,2400
BMW,3.49,2002,2,3100
BMW,4.03,2002,2,10800
BMW,3.54,2002,2,3500
Audi,3.87,2002,2,7400
BMW,3.53,2002,2,3400
BMW,3.63,2002,2,4300
Toyota,3.91,2002,2,8200
Toyota,3.94,2002,2,8800
Audi,3.68,2002,2,4800
Renault,3.46,2002,2,2900
Audi,3.88,2002,2,7500
Audi,3.9,2002,2,7900
BMW,3.99,2002,2,9700
BMW,3.53,2002,2,3350
Audi,3.38,2001,2,2400
Renault,3.43,2001,2,2700
Audi,3.92,2001,2,8300
Audi,3.88,2001,2,7500
BMW,3.48,2001,2,2990
BMW,3.46,2001,2,2900
Audi,3.89,2001,2,7700
BMW,3.46,2001,2,2900
BMW,3.95,2001,2,8900
Toyota,3.81,2001,2,6500
Renault,3.93,2000,2,8500
Renault,3.7,2000,2,4999
Renault,3.7,2000,2,4999
Toyota,3.85,2000,2,7000
BMW,3.48,2000,2,3000
Audi,3.94,2000,2,8700
BMW,3.24,2000,2,1750
Audi,3.87,2000,2,7450
Audi,3.85,2000,2,7000
Toyota,3.4,2000,2,2499
BMW,3.46,2000,2,2899
BMW,3.54,2000,2,3500
BMW,3.84,2000,2,6900
Audi,3.87,2000,2,7450
Audi,3.9,2000,2,8000
BMW,3.89,2000,2,7800
BMW,3.49,2000,2,3099
BMW,3.42,2000,2,2650
Renault,3.69,2000,2,4900
Toyota,3.98,1999,2,9600
Toyota,3.74,1999,2,5500
BMW,3.5,1999,2,3150
Toyota,3.93,1999,2,8500
BMW,3.48,1999,2,2999
Audi,3.46,1999,2,2900
BMW,3.49,1999,2,3100
BMW,3.4,1999,2,2500
BMW,3.48,1999,2,3000
BMW,3.54,1999,2,3500
BMW,3.6,1999,2,4000
Audi,3.7,1998,2,5000
BMW,3.83,1998,2,6800
Renault,3.19,1998,2,1550
BMW,3.91,1998,2,8200
Renault,3.19,1998,2,1550
Toyota,3.68,1998,2,4800
BMW,3.41,1998,2,2600
Toyota,3.62,1998,2,4200
BMW,3.88,1998,2,7500
BMW,3.75,1998,2,5650
Audi,3.23,1998,2,1700
BMW,3.81,1998,2,6500
BMW,3.81,1998,2,6500
BMW,3.76,1998,2,5800
Audi,3.78,1998,2,5990
Renault,3.56,1997,2,3600
Toyota,3.51,1997,2,3200
Toyota,3.69,1997,2,4950
BMW,3.81,1997,2,6500
BMW,3.85,1997,2,7100
Audi,3.85,1997,2,6999
Audi,3.72,1997,2,5200
BMW,3.83,1997,2,6700
BMW,3.79,1997,2,6100
Audi,3.83,1997,2,6700
Toyota,3.45,1996,2,2800
Renault,3.56,1996,2,3650
Renault,3.65,1996,2,4500
Audi,3.7,1996,2,5000
Toyota,3.54,1996,2,3500
Renault,3.57,1996,2,3700
Audi,3.81,1996,2,6500
Audi,3.58,1995,2,3799
Audi,3.58,1995,2,3799
Renault,3.18,1995,2,1499
Audi,3.64,1995,2,4400
BMW,3.81,1995,2,6399
BMW,3.64,1995,2,4400
BMW,3.7,1995,2,5000
BMW,3.66,1995,2,4600
Audi,3.34,1994,2,2200
Renault,3.54,1994,2,3500
Renault,3.63,1994,2,4300
BMW,3.69,1994,2,4900
Audi,3.74,1994,2,5500
Audi,3.7,1994,2,5000
Renault,3.54,1993,2,3500
Audi,3.58,1993,2,3800
Toyota,3.5,1993,2,3149
BMW,3.65,1993,2,4500
Audi,3.51,1992,2,3200
Renault,3.57,1992,2,3700
Audi,3.6,1992,2,4000
Audi,3.6,1992,2,4000
Toyota,3.34,1991,2,2200
BMW,3.66,1991,2,4599
BMW,3.62,1991,2,4200
Audi,3.36,1991,2,2300
Renault,3.51,1991,2,3200
BMW,3.6,1991,2,4000
BMW,3.7,1991,2,5000
Audi,3.6,1991,2,4000
Renault,3.4,1991,2,2500
BMW,3.64,1990,2,4400
Toyota,3.45,1990,2,2800
BMW,3.56,1990,2,3650
Renault,3.45,1990,2,2850
Audi,3.59,1990,2,3900
Toyota,3.34,1989,2,2200
Audi,3.38,1989,2,2400
Toyota,3.38,1989,2,2400
Audi,3.54,1988,2,3500
Audi,3.52,1988,2,3300
Audi,3.34,1988,2,2200
BMW,3.74,1988,2,5500
Renault,3,1988,2,999
Renault,3.07,1987,2,1186
Renault,3.28,1987,2,1900
Toyota,3.6,1987,2,4000
Audi,3.42,1987,2,2650
Audi,3.61,1987,2,4100
Toyota,3.74,1986,2,5500
Audi,3.54,1986,2,3500
BMW,3.6,1986,2,3950
Toyota,3.04,1985,2,1100
BMW,3.9,1985,2,8000
Audi,3.27,1985,2,1850
Audi,3.78,1985,2,6000
Audi,3.42,1985,2,2650
Audi,3.29,1979,2,1950
Audi,3.74,1978,2,5500
Audi,4.33,2011,2.1,21200
Audi,4.48,2011,2.14,30000
Audi,4.44,2011,2.14,27300
Audi,4,2006,2.15,10000
Audi,3.99,2004,2.15,9800
BMW,3.93,2001,2.17,8500
Audi,4.68,2016,2.2,47600
Audi,4.68,2016,2.2,47600
Audi,4.68,2016,2.2,47600
Audi,4.68,2016,2.2,47600
Audi,4.77,2016,2.2,58999
Audi,4.8,2016,2.2,62999
Audi,4.85,2016,2.2,69999
Audi,4.85,2016,2.2,70999
Audi,4.86,2016,2.2,71999
Audi,4.86,2016,2.2,71999
Audi,4.88,2016,2.2,74999
Audi,4.94,2016,2.2,87777
Audi,5.01,2016,2.2,102800
Audi,5.03,2016,2.2,107000
Audi,5.04,2016,2.2,109999
Audi,4.93,2016,2.2,85000
Audi,4.7,2015,2.2,50250
Audi,4.76,2015,2.2,57000
Audi,4.88,2015,2.2,75500
Toyota,4.46,2015,2.2,28800
Toyota,4.45,2015,2.2,28500
Audi,4.61,2015,2.2,40500
Audi,4.62,2014,2.2,42000
Toyota,4.49,2014,2.2,30600
Audi,4.86,2014,2.2,72700
Audi,4.59,2014,2.2,38500
Toyota,4.49,2014,2.2,31000
Audi,4.43,2014,2.2,26800
Renault,4.26,2013,2.2,18300
Audi,4.47,2013,2.2,29500
Toyota,4.46,2013,2.2,29000
Audi,4.54,2013,2.2,34900
Toyota,4.46,2013,2.2,28600
Toyota,4.45,2013,2.2,28350
Audi,4.5,2013,2.2,31500
Audi,4.13,2013,2.2,13500
Toyota,4.44,2013,2.2,27800
Audi,4.11,2013,2.2,12800
Audi,4.23,2013,2.2,16800
Audi,4.15,2013,2.2,13995
Audi,4.26,2013,2.2,18000
Audi,4.1,2013,2.2,12500
Audi,4.13,2013,2.2,13600
Audi,4.16,2013,2.2,14300
Audi,4.26,2013,2.2,17999
Audi,4.67,2012,2.2,46900
Audi,4.49,2012,2.2,30900
Audi,4.48,2012,2.2,29900
Audi,4.52,2012,2.2,33000
Audi,4.4,2012,2.2,24999
Audi,4.11,2012,2.2,12800
Audi,4.11,2012,2.2,12999
Audi,4.41,2012,2.2,25500
Audi,4.22,2012,2.2,16500
Audi,4.06,2012,2.2,11499
Audi,4.07,2012,2.2,11800
Audi,4.25,2012,2.2,17900
Audi,4.06,2012,2.2,11400
Audi,4.39,2012,2.2,24500
Audi,3.98,2012,2.2,9600
Audi,4.09,2012,2.2,12250
Audi,4.12,2012,2.2,13200
Audi,4.11,2012,2.2,12950
Audi,4.16,2012,2.2,14500
Audi,4.17,2012,2.2,14900
Audi,4.35,2012,2.2,22500
Audi,4.16,2012,2.2,14600
Audi,4.34,2012,2.2,22000
Audi,4.11,2012,2.2,13000
Audi,4.74,2011,2.2,55000
Audi,4.36,2011,2.2,22900
Audi,4.5,2011,2.2,31900
Audi,4.15,2011,2.2,13999
Audi,4.18,2011,2.2,15000
Audi,4.5,2011,2.2,31500
Audi,4.45,2011,2.2,28500
Audi,4.37,2011,2.2,23500
Audi,4.37,2011,2.2,23500
Audi,4.13,2011,2.2,13566
Audi,4.16,2011,2.2,14500
Audi,4.07,2011,2.2,11850
Audi,4.06,2011,2.2,11500
Audi,4.12,2011,2.2,13200
Audi,4.11,2011,2.2,12900
Audi,4.1,2011,2.2,12700
Audi,4.11,2011,2.2,12800
Audi,4.1,2011,2.2,12700
Audi,4.1,2011,2.2,12700
Audi,4.08,2011,2.2,11900
Audi,4.22,2011,2.2,16500
Audi,4.22,2010,2.2,16500
Audi,4.24,2010,2.2,17500
Audi,4.36,2010,2.2,22700
Audi,4.25,2010,2.2,17800
Audi,4.07,2010,2.2,11800
Audi,3.97,2010,2.2,9300
Audi,4.27,2010,2.2,18500
Audi,4.21,2010,2.2,16300
Audi,4.38,2010,2.2,23800
Audi,4.36,2010,2.2,22900
Audi,4.06,2010,2.2,11500
Audi,4.15,2009,2.2,14100
Audi,4.15,2009,2.2,14000
Audi,4.13,2009,2.2,13600
Audi,4.13,2009,2.2,13600
Audi,4.29,2009,2.2,19700
Audi,4.22,2009,2.2,16500
Audi,4.2,2009,2.2,15800
Audi,3.97,2008,2.2,9350
Audi,4.01,2008,2.2,10150
Audi,4.16,2008,2.2,14500
Audi,4.06,2008,2.2,11500
Audi,4.16,2008,2.2,14490
Audi,4.08,2008,2.2,12000
Audi,4.18,2008,2.2,15300
Audi,4.1,2008,2.2,12500
Audi,4.1,2008,2.2,12500
Audi,4.12,2008,2.2,13200
Audi,4.19,2008,2.2,15400
Audi,3.96,2008,2.2,9200
Audi,4.11,2008,2.2,12800
Audi,4.1,2008,2.2,12500
Audi,4.27,2007,2.2,18700
Audi,4,2007,2.2,9999
Audi,4.15,2007,2.2,14200
Audi,4.22,2007,2.2,16500
Audi,4.04,2007,2.2,10900
Audi,4.04,2007,2.2,10999
Audi,4.07,2007,2.2,11700
Audi,4.08,2007,2.2,11999
Audi,4.14,2007,2.2,13900
Audi,4.08,2007,2.2,12000
Audi,4.31,2007,2.2,20500
Audi,4.15,2007,2.2,14200
Audi,4.08,2007,2.2,11900
Audi,4.13,2007,2.2,13500
Audi,4.04,2007,2.2,11000
Audi,4.09,2007,2.2,12250
Audi,4.06,2007,2.2,11500
Audi,4.05,2006,2.2,11299
Audi,3.98,2006,2.2,9600
Audi,4.18,2006,2.2,15250
Audi,4.18,2006,2.2,15300
Audi,3.9,2006,2.2,8000
Audi,4.03,2006,2.2,10600
Audi,4.04,2006,2.2,10999
Audi,3.94,2006,2.2,8650
Audi,3.95,2006,2.2,8999
Audi,4.04,2006,2.2,10900
Audi,4.06,2006,2.2,11500
Audi,4.22,2006,2.2,16500
Audi,3.94,2006,2.2,8800
BMW,4.22,2005,2.2,16500
Audi,4,2005,2.2,9999
BMW,4.11,2005,2.2,12800
Audi,3.98,2005,2.2,9500
Audi,3.88,2005,2.2,7600
Audi,3.98,2005,2.2,9500
Audi,3.86,2005,2.2,7300
Audi,3.97,2005,2.2,9400
Audi,4.04,2005,2.2,11000
Renault,3.53,2005,2.2,3400
Audi,4.04,2005,2.2,10999
Audi,4.14,2005,2.2,13900
Audi,4,2005,2.2,9900
Audi,3.9,2005,2.2,8000
Audi,3.98,2005,2.2,9500
Audi,4.05,2005,2.2,11200
Audi,3.94,2005,2.2,8700
Audi,3.63,2005,2.2,4300
Audi,4.16,2005,2.2,14500
Audi,4.08,2005,2.2,12100
Audi,4.15,2005,2.2,14000
Audi,4.11,2005,2.2,13000
Audi,3.98,2005,2.2,9500
Audi,3.83,2004,2.2,6700
BMW,4.18,2004,2.2,15000
Audi,4.07,2004,2.2,11800
BMW,4.12,2004,2.2,13200
BMW,4.11,2004,2.2,12799
Audi,3.86,2004,2.2,7200
Audi,3.9,2004,2.2,7900
Audi,3.92,2004,2.2,8300
Audi,3.7,2004,2.2,5000
Audi,3.9,2004,2.2,8000
Audi,3.9,2004,2.2,7999
Audi,3.74,2004,2.2,5500
Audi,3.93,2004,2.2,8500
Audi,3.93,2004,2.2,8500
Audi,3.89,2004,2.2,7700
Audi,3.89,2004,2.2,7700
Audi,3.93,2004,2.2,8500
BMW,4.11,2003,2.2,13000
Audi,3.9,2003,2.2,7900
Audi,3.86,2003,2.2,7300
Audi,3.69,2003,2.2,4900
Audi,3.74,2003,2.2,5500
Audi,3.94,2003,2.2,8700
Audi,4.09,2003,2.2,12300
Renault,3.45,2003,2.2,2850
Audi,4.04,2003,2.2,11000
Audi,3.88,2003,2.2,7500
Audi,3.88,2003,2.2,7500
BMW,4.04,2002,2.2,10999
BMW,4.03,2002,2.2,10800
Audi,3.79,2002,2.2,6200
Audi,3.85,2002,2.2,7000
Renault,3.88,2002,2.2,7500
BMW,3.98,2002,2.2,9500
Audi,3.74,2002,2.2,5500
BMW,3.95,2002,2.2,9000
Audi,3.9,2002,2.2,7900
Audi,3.86,2002,2.2,7300
BMW,3.93,2002,2.2,8500
Audi,3.74,2002,2.2,5500
BMW,3.95,2002,2.2,8900
Audi,3.54,2002,2.2,3500
Audi,3.73,2002,2.2,5400
BMW,3.95,2002,2.2,8990
Audi,3.92,2002,2.2,8300
Audi,3.89,2002,2.2,7700
Audi,3.49,2002,2.2,3100
BMW,3.72,2001,2.2,5300
Audi,3.85,2001,2.2,7000
BMW,3.95,2001,2.2,8899
Audi,3.91,2001,2.2,8200
BMW,3.92,2001,2.2,8400
Audi,3.9,2001,2.2,8000
Audi,3.55,2001,2.2,3550
Audi,3.77,2001,2.2,5850
BMW,3.93,2001,2.2,8500
Audi,3.88,2001,2.2,7600
Audi,3.76,2001,2.2,5800
Audi,3.86,2001,2.2,7200
BMW,3.83,2001,2.2,6699
Audi,3.83,2001,2.2,6700
Audi,3.91,2001,2.2,8100
Audi,3.58,2001,2.2,3800
Audi,3.66,2000,2.2,4600
Audi,3.78,2000,2.2,6000
Audi,3.72,2000,2.2,5300
Audi,3.81,2000,2.2,6500
Audi,3.89,2000,2.2,7800
Audi,3.94,2000,2.2,8700
Audi,3.72,2000,2.2,5300
Audi,4,2000,2.2,9999
Audi,3.85,2000,2.2,7000
Audi,3.62,2000,2.2,4150
Audi,3.46,2000,2.2,2900
BMW,3.95,2000,2.2,8900
BMW,3.92,2000,2.2,8400
Audi,3.54,2000,2.2,3500
Audi,3.58,2000,2.2,3799
Audi,3.76,2000,2.2,5800
Audi,3.34,2000,2.2,2199
Audi,3.3,2000,2.2,1999
Toyota,3.64,1999,2.2,4350
Audi,3.84,1999,2.2,6950
Toyota,3.76,1999,2.2,5800
Audi,3.83,1999,2.2,6800
Audi,3.83,1999,2.2,6800
Renault,3.34,1999,2.2,2200
Audi,3.81,1999,2.2,6400
Audi,3.84,1999,2.2,6900
Audi,3.7,1999,2.2,5000
Audi,3.75,1999,2.2,5600
Audi,3.3,1998,2.2,2000
Audi,3.61,1998,2.2,4100
Audi,3.57,1995,2.2,3750
Audi,3.85,1995,2.2,7000
Audi,3.32,1995,2.2,2100
Audi,3.89,1994,2.2,7800
Toyota,3.41,1994,2.2,2600
Audi,3.76,1994,2.2,5800
Audi,3.74,1994,2.2,5500
Audi,3.54,1990,2.2,3500
Audi,3.4,1987,2.2,2500
Renault,4.16,2013,2.3,14600
Renault,4.18,2013,2.3,15200
Renault,4.07,2012,2.3,11700
Renault,4.11,2012,2.3,12850
Renault,4.08,2011,2.3,11900
Toyota,4,2006,2.3,9900
Audi,4,2002,2.3,9999
Audi,3.89,2001,2.3,7800
Audi,3.85,2001,2.3,6999
Audi,3.45,2000,2.3,2800
Audi,3.84,1999,2.3,6900
Renault,3.77,1999,2.3,5900
Audi,3.74,1999,2.3,5500
Audi,3.65,1998,2.3,4500
Audi,3.69,1998,2.3,4900
Audi,3.7,1998,2.3,5000
Audi,3.54,1997,2.3,3500
Audi,3.84,1996,2.3,6900
Audi,3.74,1996,2.3,5500
Audi,3.81,1996,2.3,6500
Audi,3.65,1995,2.3,4500
Audi,3.4,1992,2.3,2500
Audi,3.7,1992,2.3,5000
Audi,3.6,1991,2.3,4000
Audi,3.65,1991,2.3,4500
Audi,3.7,1991,2.3,5000
Audi,3.46,1989,2.3,2900
Audi,3.38,1989,2.3,2400
Audi,3.43,1988,2.3,2700
Audi,3.4,1987,2.3,2500
Audi,3.4,1986,2.3,2500
Audi,3.42,1985,2.3,2650
Audi,3.51,1985,2.3,3200
Audi,3.36,1978,2.3,2300
Toyota,4.52,2016,2.4,33000
Toyota,4.56,2016,2.4,36000
Toyota,4.58,2016,2.4,38233
Toyota,4.61,2016,2.4,40800
Toyota,4.61,2016,2.4,40990
Toyota,4.66,2016,2.4,46000
Toyota,4.36,2014,2.4,22900
Toyota,4.36,2014,2.4,22900
Toyota,4.36,2013,2.4,22800
Toyota,4.33,2012,2.4,21500
Toyota,4.29,2012,2.4,19400
Toyota,4.32,2011,2.4,20800
Toyota,4.25,2011,2.4,17800
Toyota,4.28,2011,2.4,19000
Toyota,4.25,2010,2.4,17950
Toyota,4.08,2010,2.4,11999
Toyota,4.27,2009,2.4,18800
Toyota,4.11,2009,2.4,12750
Toyota,4.12,2009,2.4,13200
Toyota,4.11,2009,2.4,12999
Toyota,4.15,2009,2.4,14100
Toyota,4.18,2009,2.4,15300
Toyota,4.08,2009,2.4,12000
Toyota,4.06,2009,2.4,11500
Toyota,4.09,2009,2.4,12200
Toyota,4.11,2009,2.4,12900
Toyota,4.15,2009,2.4,13999
Toyota,4.16,2008,2.4,14300
Toyota,4.16,2008,2.4,14400
Toyota,4.12,2008,2.4,13250
Toyota,4.06,2008,2.4,11499
Toyota,4.17,2008,2.4,14900
Toyota,4.1,2008,2.4,12700
Toyota,4.12,2008,2.4,13300
Toyota,4.13,2008,2.4,13499
Toyota,4.05,2008,2.4,11100
Toyota,4.13,2008,2.4,13400
Toyota,4.07,2008,2.4,11700
Toyota,4.16,2008,2.4,14500
Toyota,4.05,2008,2.4,11300
Toyota,4.1,2008,2.4,12700
Toyota,4.12,2008,2.4,13300
Toyota,4.08,2008,2.4,12000
Toyota,4.11,2008,2.4,12900
Toyota,4.13,2008,2.4,13500
Toyota,4.14,2008,2.4,13900
Toyota,4.1,2008,2.4,12499
Toyota,4.11,2008,2.4,12800
Toyota,4.19,2008,2.4,15500
Toyota,4.13,2008,2.4,13500
Toyota,4.11,2008,2.4,12800
Toyota,4.02,2008,2.4,10500
Toyota,3.99,2008,2.4,9700
Toyota,4.06,2007,2.4,11550
Toyota,4.13,2007,2.4,13500
Toyota,4.12,2007,2.4,13300
Toyota,4.1,2007,2.4,12500
Toyota,3.91,2007,2.4,8100
Toyota,4.08,2007,2.4,11990
Toyota,4.07,2007,2.4,11700
Toyota,4.11,2007,2.4,12900
Toyota,3.98,2007,2.4,9500
Toyota,4.09,2007,2.4,12200
Toyota,4.11,2007,2.4,12999
Toyota,4.12,2007,2.4,13300
Toyota,4.19,2007,2.4,15500
Toyota,4,2007,2.4,10100
Toyota,4.07,2007,2.4,11700
Toyota,3.94,2007,2.4,8700
Toyota,4.1,2007,2.4,12500
Toyota,4.09,2007,2.4,12300
Toyota,4.1,2007,2.4,12500
Toyota,4.07,2007,2.4,11800
Toyota,3.91,2007,2.4,8200
Toyota,4.06,2006,2.4,11500
Toyota,3.95,2006,2.4,9000
Toyota,3.96,2006,2.4,9200
Toyota,3.99,2006,2.4,9700
Toyota,4.02,2006,2.4,10500
Audi,4.09,2006,2.4,12200
Toyota,4.13,2006,2.4,13500
Toyota,4.05,2006,2.4,11100
Toyota,4.09,2006,2.4,12300
Toyota,4.3,2006,2.4,20000
Toyota,4.06,2006,2.4,11500
Toyota,4.16,2006,2.4,14500
Toyota,3.97,2006,2.4,9300
Audi,4.1,2006,2.4,12500
Toyota,4.05,2006,2.4,11200
Toyota,4.1,2006,2.4,12600
Toyota,4.1,2005,2.4,12700
Audi,4.08,2005,2.4,11900
Audi,4.13,2005,2.4,13500
Audi,4.04,2005,2.4,10900
Toyota,3.95,2005,2.4,9000
Toyota,3.92,2004,2.4,8400
Toyota,3.9,2004,2.4,8000
Toyota,3.98,2004,2.4,9500
Toyota,3.94,2004,2.4,8800
Toyota,4.01,2003,2.4,10200
Toyota,3.96,2003,2.4,9200
Toyota,4,2003,2.4,9999
Audi,3.96,2003,2.4,9200
Toyota,3.41,2002,2.4,2600
Renault,3.83,2000,2.4,6700
Audi,3.08,1999,2.4,1200
Audi,3.84,1999,2.4,6900
Audi,3.94,1999,2.4,8800
Audi,3.81,1999,2.4,6500
Renault,3.74,1999,2.4,5500
Renault,3.67,1999,2.4,4700
Audi,3.83,1998,2.4,6800
Audi,3.9,1998,2.4,8000
Audi,3.86,1998,2.4,7200
Audi,3.63,1998,2.4,4300
Audi,3.79,1998,2.4,6200
Audi,3.91,1997,2.4,8200
Renault,3.81,1997,2.4,6500
Renault,3.7,1995,2.4,5000
Renault,3.78,1995,2.4,6000
Renault,3.46,1995,2.4,2900
Renault,3.72,1995,2.4,5300
Renault,3.64,1993,2.4,4400
Renault,3.73,1993,2.4,5400
Renault,3.7,1993,2.4,5000
Toyota,3.52,1992,2.4,3300
BMW,3.61,1992,2.4,4100
Renault,3.72,1992,2.4,5200
Renault,3.41,1988,2.4,2600
BMW,3.46,1988,2.4,2899
Audi,3.32,1988,2.4,2100
BMW,3.34,1988,2.4,2200
Toyota,3.4,1987,2.4,2500
Toyota,4.38,2016,2.5,24171
Toyota,4.4,2016,2.5,25342
Toyota,4.41,2016,2.5,25750
Toyota,4.44,2016,2.5,27565
Toyota,4.46,2016,2.5,28788
Toyota,4.62,2016,2.5,41900
BMW,4.81,2016,2.5,65000
